hd015318_swp48525 101.033 3.202E-01 176.066 7.108E-02
hd015371_swp21046 59.451 6.344E-01 70.601 1.414E-01
hd016978_swp24455 208.763 2.744E-01 192.566 5.780E-02
hd017036_swp46700 363.684 2.250E-01 273.899 7.273E-02
hd017081_swp16256 64.864 5.875E-01 62.143 1.114E-01
hd017081_swp32304 67.256 5.632E-01 68.054 1.033E-01
hd017543_swp42210 126.427 4.832E-01 126.908 1.579E-01
hd017573_swp40510 361.196 2.453E-01 170.833 6.875E-02
hd017769_swp18008 290.947 3.243E-01 172.971 1.003E-01
hd018296_swp03154 72.907 3.109E-01 429.570 3.908E-02
hd018537_swp48527 168.608 3.213E-01 161.865 9.254E-02
hd018552_swp55906 458.912 2.190E-01 351.168 1.904E-01
hd019356_swp37021 100.978 4.383E-01 147.630 8.699E-02
hd019400_swp04415 71.208 4.761E-01 61.184 1.029E-01
hd019832_swp39685 394.918 2.321E-01 667.854 4.493E-02
hd020315_swp18024 409.567 2.388E-01 211.919 5.664E-02
hd020319_swp07840 274.084 2.881E-01 204.508 5.726E-02
hd020336_swp29401 428.055 2.692E-01 296.981 1.494E-01
hd020809_swp49124 308.508 3.454E-01 178.978 1.195E-01
hd021291_swp10612 82.394 4.790E-01 89.210 1.459E-01
hd021362_swp18027 449.312 2.417E-01 275.642 7.660E-02
hd021428_swp49532 254.872 3.677E-01 170.108 1.533E-01
hd021551_swp26895 468.510 2.314E-01 581.401 5.754E-02
hd021699_swp04377 86.975 5.750E-01 76.954 1.551E-01
hd021699_swp32136 78.641 5.512E-01 90.661 1.743E-01
hd021790_swp24553 161.276 3.158E-01 146.901 9.224E-02
hd022192_swp04558 374.202 2.738E-01 184.421 6.585E-02
hd022192_swp42673 379.747 2.651E-01 193.505 9.448E-02
hd022316_swp49775 58.940 3.252E-01 439.847 5.095E-02
hd022316_swp49777 61.648 3.213E-01 506.358 5.828E-02
hd022470_swp04542 120.098 3.960E-01 79.014 9.671E-02
hd022780_swp29392 430.889 2.499E-01 334.136 6.033E-02
hd022920_swp14506 82.281 4.996E-01 86.284 1.361E-01
hd022928_swp47041 343.026 3.052E-01 220.585 1.028E-01
hd022951_swp06248 83.789 4.348E-01 85.022 6.487E-01
hd022951_swp08023 108.977 4.025E-01 92.667 5.957E-01
hd023016_swp40509 427.061 2.387E-01 258.553 6.369E-02
hd023180_swp50031 145.399 3.618E-01 131.656 3.322E-01
hd023227_swp40256 322.735 3.439E-01 191.017 1.118E-01
hd023302_swp07920 287.566 3.210E-01 178.261 1.146E-01
hd023302_swp27514 286.422 3.191E-01 174.971 1.064E-01
hd023324_swp07923 395.921 2.487E-01 180.210 5.377E-02
hd023338_swp40508 234.725 3.658E-01 148.985 1.124E-01
hd023383_swp19342 450.292 1.381E-01 63.254 5.062E-02
hd023408_swp05985 71.262 5.297E-01 74.403 1.212E-01
hd023466_swp20582 187.652 4.619E-01 142.234 1.811E-01
hd023480_swp05944 366.314 2.917E-01 252.652 8.205E-02
hd023480_swp27666 388.711 2.663E-01 154.789 7.672E-02
hd023552_swp10046 376.321 2.790E-01 250.066 8.091E-02
hd023630_swp08021 334.733 2.879E-01 162.457 9.533E-02
hd023793_swp20583 87.279 6.302E-01 93.053 1.951E-01
hd023850_swp05977 350.182 2.801E-01 276.107 5.448E-02
hd023862_swp53233 463.537 2.338E-01 723.511 4.727E-02
hd023862_swp54080 447.251 2.438E-01 570.344 5.832E-02
hd024072_swp40455 460.421 1.526E-01 141.136 4.164E-02
hd024072_swp48345 99.641 1.463E-01 369.328 4.875E-02
hd024131_swp20845 144.676 3.743E-01 126.962 5.258E-01
hd024388_swp40456 228.532 3.560E-01 152.178 1.024E-01
hd024398_swp06454 112.089 4.760E-01 107.191 4.241E-01
hd024479_swp20434 128.117 3.283E-01 146.603 7.708E-02
hd024504_swp18025 357.605 2.859E-01 212.414 1.018E-01
hd024534_swp02082 362.925 1.072E-01 297.030 3.189E-01
hd024534_swp10789 471.398 1.011E-01 313.019 3.376E-01
hd024626_swp04788 89.323 5.607E-01 80.854 1.320E-01
hd024640_swp53315 212.206 3.354E-01 151.320 3.332E-01
hd024760_swp06711 244.576 2.802E-01 204.110 4.025E-01
hd024760_swp56579 234.849 2.616E-01 183.442 4.397E-01
hd025204_swp03297 164.598 4.733E-01 122.423 1.619E-01
hd025267_swp07540 84.521 3.884E-01 70.545 9.271E-02
hd025340_swp18020 151.889 4.310E-01 131.882 1.308E-01
hd025558_swp20595 100.319 6.067E-01 112.906 1.935E-01
hd025940_swp54081 282.260 3.428E-01 148.939 1.393E-01
hd026326_swp20586 65.551 7.193E-01 87.947 1.847E-01
hd026356_swp29400 394.773 3.084E-01 280.577 1.130E-01
hd026571_swp19628 58.563 2.470E-01 253.315 7.031E-02
hd026670_swp20435 437.755 2.428E-01 328.410 6.913E-02
hd026676_swp34223 405.733 2.909E-01 262.074 8.306E-02
hd026912_swp22280 118.366 5.581E-01 109.763 1.891E-01
hd027192_swp49849 255.400 2.953E-01 182.564 3.555E-01
hd027295_swp49761 61.687 3.793E-01 77.512 9.058E-02
hd027376_swp53040 72.533 3.929E-01 76.492 1.112E-01
hd027742_swp46672 372.147 2.469E-01 234.179 7.749E-02
hd027778_swp21298 235.510 3.391E-01 162.239 1.353E-01
hd028149_swp45496 258.787 3.266E-01 195.381 1.133E-01
hd028446_swp22429 418.535 1.203E-01 384.596 3.150E-01
hd028459_swp18022 450.575 1.871E-01 262.880 3.802E-02
hd028497_swp08594 471.863 2.344E-01 395.529 1.616E-01
hd028843_swp07522 234.321 3.205E-01 159.514 1.152E-01
hd028843_swp21098 235.136 3.351E-01 155.379 8.914E-02
hd028867_swp49847 460.564 1.347E-01 369.235 4.148E-02
hd029248_swp04359 71.728 6.373E-01 72.361 3.926E-01
hd029335_swp39767 164.752 4.139E-01 134.461 1.361E-01
hd029763_swp02637 184.483 4.556E-01 158.823 1.490E-01
hd029763_swp45931 170.840 4.632E-01 141.907 1.798E-01
hd029866_swp10047 439.562 2.521E-01 352.760 5.520E-02
hd030836_swp02358 82.699 6.396E-01 84.268 3.486E-01
hd031237_swp21998 156.798 4.666E-01 122.052 3.190E-01
hd031327_swp21280 104.524 4.696E-01 119.013 2.974E-01
hd031331_swp40502 298.109 3.644E-01 183.836 1.280E-01
hd032249_swp48993 101.108 5.503E-01 92.663 2.774E-01
hd032309_swp40454 523.204 1.397E-01 624.317 3.892E-02
hd032343_swp06932 132.658 5.309E-01 101.993 1.557E-01
hd032343_swp32558 146.595 4.735E-01 119.666 1.811E-01
hd032612_swp20588 98.271 5.760E-01 96.099 3.120E-01
hd032630_swp44004 172.118 4.401E-01 128.920 1.807E-01
hd032990_swp14842 109.561 5.859E-01 106.700 2.669E-01
hd032990_swp21489 112.607 5.439E-01 114.323 2.569E-01
hd032991_swp14840 328.686 3.038E-01 191.381 1.620E-01
hd033328_swp55944 393.508 2.939E-01 240.766 1.047E-01
hd033904_swp40118 64.689 4.338E-01 74.641 1.198E-01
hd034085_swp15001 88.677 5.535E-01 97.327 1.506E-01
hd034085_swp41077 86.640 5.571E-01 92.605 1.592E-01
hd034310_swp40255 339.263 2.357E-01 201.319 8.820E-02
hd034759_swp10389 99.483 6.569E-01 88.788 1.731E-01
hd034759_swp38308 121.828 5.375E-01 103.663 1.776E-01
hd034797_swp24995 269.301 2.322E-01 230.645 6.965E-02
hd034798_swp21787 94.532 5.389E-01 98.516 1.610E-01
hd034816_swp56888 79.934 3.250E-01 78.681 7.589E-01
hd034863_swp40254 467.833 2.190E-01 512.701 5.576E-02
hd034959_swp35918 424.306 2.784E-01 333.788 7.983E-02
hd035149_swp30052 469.157 2.270E-01 357.517 2.112E-01
hd035407_swp22663 401.668 2.707E-01 227.018 7.520E-02
hd035411_swp13401 212.658 2.805E-01 86.718 5.391E-01
hd035411_swp52811 327.916 1.446E-01 98.327 3.408E-01
hd035439_swp07716 490.992 2.301E-01 390.780 1.597E-01
hd035439_swp50413 451.675 2.422E-01 373.778 1.826E-01
hd035468_swp44092 93.633 5.760E-01 92.574 3.940E-01
hd035497_swp31878 106.994 4.469E-01 126.032 1.174E-01
hd035532_swp35853 391.318 2.709E-01 269.070 1.330E-01
hd035588_swp35893 309.302 2.978E-01 182.983 2.012E-01
hd035600_swp52723 74.555 4.503E-01 96.052 9.204E-02
hd035640_swp40253 407.614 1.690E-01 337.470 5.594E-02
hd035715_swp03264 285.177 2.747E-01 141.609 3.686E-01
hd035715_swp35892 200.743 2.967E-01 146.149 3.688E-01
hd036267_swp35943 282.531 3.337E-01 144.533 1.119E-01
hd036351_swp49065 72.059 5.663E-01 79.618 4.341E-01
hd036371_swp02945 101.257 6.065E-01 108.019 2.219E-01
hd036408_swp29394 132.006 4.094E-01 120.917 1.051E-01
hd036512_swp40415 69.814 1.818E-01 72.018 7.896E-01
hd036576_swp47042 427.390 2.699E-01 259.992 1.636E-01
hd036653_swp35897 274.430 3.053E-01 170.411 1.636E-01
hd036695_swp15639 299.918 2.501E-01 199.401 3.369E-01
hd036779_swp32291 270.353 3.097E-01 181.704 2.043E-01
hd036819_swp46138 146.912 4.786E-01 120.915 2.338E-01
hd036822_swp08595 85.076 3.055E-01 78.179 7.386E-01
hd036822_swp35898 84.231 2.904E-01 79.250 7.294E-01
hd036960_swp56185 77.129 3.658E-01 82.475 7.169E-01
hd037017_swp15816 265.130 2.720E-01 147.476 1.969E-01
hd037018_swp20782 132.294 3.277E-01 107.068 5.311E-01
hd037021_swp53178 299.288 2.594E-01 162.249 2.722E-01
hd037023_swp50205 103.225 2.943E-02 110.043 5.843E-02
hd037055_swp32216 181.988 4.147E-01 134.232 1.897E-01
hd037098_swp46843 215.050 2.914E-01 91.897 1.036E-01
hd037128_swp08110 192.791 1.476E-01 146.773 4.640E-01
hd037128_swp08130 189.714 1.454E-01 141.709 4.680E-01
hd037202_swp03138 293.465 2.891E-01 229.432 1.398E-01
hd037202_swp54067 359.042 2.631E-01 339.329 1.438E-01
hd037232_swp35945 173.819 3.886E-01 129.510 3.634E-01
hd037303_swp36897 487.828 2.237E-01 314.310 2.117E-01
hd037367_swp21013 72.696 6.903E-01 87.995 3.345E-01
hd037438_swp53869 93.120 5.835E-01 94.203 2.152E-01
hd037479_swp02231 218.521 2.725E-01 145.775 1.645E-01
hd037479_swp15817 261.673 2.937E-01 164.689 2.442E-01
hd037481_swp32215 131.289 4.221E-01 118.607 4.190E-01
hd037490_swp15982 297.680 3.456E-01 189.144 2.098E-01
hd037490_swp56758 285.829 3.299E-01 176.792 1.940E-01
hd037519_swp46851 407.386 2.192E-01 312.135 6.829E-02
hd037744_swp08059 73.410 5.731E-01 78.102 5.057E-01
hd037752_swp14987 79.282 5.798E-01 79.888 1.623E-01
hd037756_swp32293 111.358 5.190E-01 100.682 3.864E-01
hd037795_swp55941 344.723 2.835E-01 213.259 1.208E-01
hd037967_swp21491 332.353 2.856E-01 185.068 1.301E-01
hd038771_swp06736 170.006 2.172E-01 135.217 5.029E-01
hd038771_swp08259 157.170 2.180E-01 122.967 5.140E-01
hd038771_swp30267 161.331 2.242E-01 125.129 5.515E-01
hd038899_swp16641 70.342 4.465E-01 64.266 6.553E-02
hd039698_swp03437 226.680 3.846E-01 154.505 2.146E-01
hd039777_swp16881 63.484 6.734E-01 67.676 4.012E-01
hd039844_swp04298 63.024 5.513E-01 64.259 1.231E-01
hd040111_swp04235 222.016 2.632E-01 180.248 4.480E-01
hd040494_swp53044 111.396 5.600E-01 101.064 2.338E-01
hd040967_swp50278 75.599 6.118E-01 75.891 4.060E-01
hd041040_swp04709 137.623 4.064E-01 106.614 9.530E-02
hd041040_swp04710 131.553 4.297E-01 91.894 9.325E-02
hd041117_swp06471 120.052 4.045E-01 125.560 2.924E-01
hd041117_swp40669 127.078 4.203E-01 118.642 3.052E-01
hd041335_swp16526 444.655 2.288E-01 299.767 1.317E-01
hd041335_swp55943 409.493 2.394E-01 317.706 1.961E-01
hd041534_swp10021 127.270 5.418E-01 117.173 2.440E-01
hd041753_swp09934 92.347 6.459E-01 84.637 2.359E-01
hd042054_swp29370 303.119 3.186E-01 179.809 8.853E-02
hd042087_swp08646 136.540 4.577E-01 119.801 3.126E-01
hd042545_swp09896 389.146 2.659E-01 306.366 5.884E-02
hd042560_swp09932 251.632 4.054E-01 181.778 1.366E-01
hd042933_swp07663 336.551 1.890E-01 237.527 3.786E-01
hd043317_swp09949 180.928 4.670E-01 131.485 1.240E-01
hd043384_swp04656 88.702 4.761E-01 98.184 2.008E-01
hd043445_swp40504 447.425 2.240E-01 246.937 5.945E-02
hd043544_swp21911 437.220 2.153E-01 239.003 1.472E-01
hd044112_swp49490 194.538 4.021E-01 130.363 2.397E-01
hd044173_swp06803 287.654 2.859E-01 159.058 8.888E-02
hd044402_swp22111 119.527 5.428E-01 97.689 2.334E-01
hd044458_swp54066 405.955 2.669E-01 296.538 1.578E-01
hd044506_swp36893 391.971 2.618E-01 292.855 1.730E-01
hd044700_swp09948 66.246 7.409E-01 71.371 2.058E-01
hd044743_swp04537 70.563 5.401E-01 74.408 5.393E-01
hd045542_swp27663 343.478 2.840E-01 181.539 8.187E-02
hd045546_swp22112 113.503 5.600E-01 100.246 2.934E-01
hd045725_swp30191 464.639 2.582E-01 324.370 9.749E-02
hd045727_swp30702 423.100 1.182E-01 276.967 3.067E-02
hd045789_swp09884 191.047 3.599E-01 148.241 1.699E-01
hd045813_swp20783 222.771 3.899E-01 152.696 1.457E-01
hd045911_swp09885 60.595 7.336E-01 66.390 3.161E-01
hd045995_swp09936 370.944 2.953E-01 264.336 1.208E-01
hd046485_swp09913 447.145 4.516E-02 418.680 1.924E-01
hd046487_swp18037 399.038 2.654E-01 207.740 8.499E-02
hd046769_swp06341 107.558 5.057E-01 97.981 1.194E-01
hd046885_swp30298 87.817 4.080E-01 77.935 1.071E-01
hd047054_swp21909 372.886 2.797E-01 205.437 8.631E-02
hd047152_swp14957 342.311 1.836E-01 451.038 3.722E-02
hd047240_swp04704 234.099 2.767E-01 178.868 3.077E-01
hd047240_swp48909 221.727 3.108E-01 157.572 3.361E-01
hd047382_swp09882 127.212 1.983E-01 108.427 5.755E-01
hd047431_swp11011 239.251 3.330E-01 153.348 9.955E-02
hd047670_swp33338 358.900 2.645E-01 258.004 7.960E-02
hd047964_swp09887 100.578 4.656E-01 98.063 8.341E-02
hd048279_swp11299 243.865 8.243E-02 204.690 4.068E-01
hd048434_swp06447 140.400 1.936E-01 117.186 5.383E-01
hd048879_swp50256 211.421 4.014E-01 129.307 1.923E-01
hd048917_swp53908 349.419 2.677E-01 256.761 1.794E-01
hd048977_swp09893 66.098 7.231E-01 67.154 2.986E-01
hd049319_swp52923 479.656 2.373E-01 229.813 8.321E-02
hd049333_swp04613 119.947 4.862E-01 93.972 1.266E-01
hd049567_swp09888 124.293 5.885E-01 98.709 2.161E-01
hd049591_swp40505 274.895 2.747E-01 248.189 7.737E-02
hd049606_swp14966 64.823 5.304E-01 64.035 1.290E-01
hd050013_swp15981 409.303 2.655E-01 244.301 2.442E-01
hd050123_swp56825 310.599 2.765E-01 219.778 5.675E-02
hd050707_swp27758 84.261 4.918E-01 86.068 5.820E-01
hd050820_swp21027 108.693 4.082E-01 106.628 1.678E-01
hd051283_swp19710 319.066 3.260E-01 206.528 1.894E-01
hd051309_swp13937 89.724 6.168E-01 96.281 2.597E-01
hd052089_swp54337 86.370 5.397E-01 87.007 4.569E-01
hd052382_swp33293 155.535 3.391E-01 131.060 4.321E-01
hd052918_swp52939 437.504 2.454E-01 346.103 2.062E-01
hd053138_swp30169 103.853 5.427E-01 105.950 2.611E-01
hd053755_swp08851 379.438 1.994E-01 390.531 2.441E-01
hd053755_swp27974 428.160 2.069E-01 372.978 2.863E-01
hd053929_swp18961 66.961 5.302E-01 68.237 1.421E-01
hd053974_swp10580 223.335 1.966E-01 180.072 4.187E-01
hd054309_swp29373 309.496 2.937E-01 216.334 2.076E-01
hd054893_swp53220 69.486 7.056E-01 75.359 2.887E-01
hd055857_swp46933 301.382 2.169E-01 212.361 4.080E-01
hd055879_swp08852 139.204 1.312E-01 91.598 6.207E-01
hd056014_swp38150 266.461 2.456E-01 294.367 2.547E-01
hd056014_swp41294 386.482 2.149E-01 414.665 2.339E-01
hd056139_swp15980 180.245 4.747E-01 128.363 2.150E-01
hd056456_swp34188 431.139 2.116E-01 527.421 6.002E-02
hd058050_swp16536 246.179 3.677E-01 145.010 2.507E-01
hd058343_swp16264 91.883 5.521E-01 91.785 2.077E-01
hd058350_swp07704 98.362 5.850E-01 103.941 2.040E-01
hd058350_swp30198 95.551 5.853E-01 104.401 2.195E-01
hd058661_swp18985 77.298 4.026E-01 60.944 1.004E-01
hd058715_swp31890 361.446 2.133E-01 464.445 5.878E-02
hd058978_swp54238 432.327 1.711E-01 403.210 2.545E-01
hd059635_swp52272 69.561 6.543E-01 83.646 2.155E-01
hd060606_swp29375 350.863 3.110E-01 219.397 1.292E-01
hd060855_swp53906 394.656 2.659E-01 251.985 1.508E-01
hd061429_swp04611 201.302 3.270E-01 163.151 5.835E-02
hd062226_swp39770 76.995 5.248E-01 79.943 1.568E-01
hd063462_swp41304 500.989 1.663E-01 472.042 2.185E-01
hd063578_swp05532 233.178 3.139E-01 124.033 3.640E-01
hd063922_swp40146 92.476 1.940E-01 86.382 7.174E-01
hd064503_swp21950 249.655 3.675E-01 163.057 2.126E-01
hd064740_swp19153 272.846 3.098E-01 176.728 3.054E-01
hd064760_swp53781 338.109 1.631E-01 306.961 3.255E-01
hd064802_swp46848 102.129 5.487E-01 97.560 2.785E-01
hd065575_swp21952 103.512 5.952E-01 99.196 2.477E-01
hd065818_swp54424 495.455 1.566E-01 353.185 2.961E-01
hd065904_swp46849 289.286 3.480E-01 180.053 1.539E-01
hd066194_swp31232 387.929 2.986E-01 237.313 1.830E-01
hd067536_swp53912 395.406 2.463E-01 278.473 1.540E-01
hd067888_swp31233 78.758 6.432E-01 85.887 1.990E-01
hd068217_swp24913 234.446 4.175E-01 146.411 2.262E-01
hd068243_swp32437 205.347 3.520E-01 139.940 4.155E-01
hd068351_swp18969 93.172 3.007E-01 66.556 5.646E-02
hd068520_swp24456 62.476 6.029E-01 83.072 1.368E-01
hd068980_swp36214 292.794 3.082E-01 181.975 2.540E-01
hd069081_swp10159 305.349 2.939E-01 216.765 2.461E-01
hd069082_swp07926 62.593 6.977E-01 72.233 3.411E-01
hd070556_swp51420 75.481 5.898E-01 79.817 3.759E-01
hd070930_swp05531 207.526 3.804E-01 152.507 3.223E-01
hd072067_swp29376 306.774 3.468E-01 167.379 1.899E-01
hd072350_swp44774 286.353 3.334E-01 161.279 1.141E-01
hd074195_swp21415 61.749 7.207E-01 74.907 2.570E-01
hd074196_swp07908 451.093 2.088E-01 270.527 6.045E-02
hd074273_swp53919 275.400 2.756E-01 179.210 3.322E-01
hd074280_swp54052 190.707 4.329E-01 126.288 2.145E-01
hd074371_swp37494 96.349 4.664E-01 101.640 1.728E-01
hd074375_swp53228 98.036 5.206E-01 99.234 3.827E-01
hd074455_swp05558 331.226 2.587E-01 227.041 3.133E-01
hd074455_swp52931 418.723 2.062E-01 329.405 2.661E-01
hd074535_swp48065 86.212 4.682E-01 82.858 1.477E-01
hd074560_swp53219 69.794 6.746E-01 80.382 2.285E-01
hd074575_swp05145 70.780 6.170E-01 70.935 4.334E-01
hd074753_swp05557 368.403 1.379E-01 377.763 2.881E-01
hd075311_swp21953 414.547 2.884E-01 243.095 1.408E-01
hd075759_swp54009 206.141 8.345E-02 171.131 4.458E-01
hd076161_swp14122 405.271 2.400E-01 280.939 6.190E-02
hd076805_swp32421 110.475 5.278E-01 111.377 1.703E-01
hd078764_swp26389 260.321 3.699E-01 173.458 2.633E-01
hd079158_swp32947 100.501 4.094E-01 133.667 9.730E-02
hd079186_swp37499 106.124 5.434E-01 106.939 2.341E-01
hd079447_swp53231 53.364 7.468E-01 67.466 2.697E-01
hd079469_swp21401 351.843 2.057E-01 229.149 6.034E-02
hd079694_swp46931 334.368 2.782E-01 218.421 1.023E-01
hd079931_swp04630 114.498 4.197E-01 108.890 6.847E-02
hd081188_swp02081 87.945 5.927E-01 77.427 2.752E-01
hd083058_swp53221 141.371 4.037E-01 106.290 4.733E-01
hd083754_swp54740 272.373 3.358E-01 160.382 1.265E-01
hd083953_swp56848 432.011 2.468E-01 239.495 1.007E-01
hd085871_swp15201 401.590 2.596E-01 303.431 1.919E-01
hd086360_swp09038 205.901 2.700E-01 149.014 6.749E-02
hd086440_swp06323 72.619 7.026E-01 74.975 1.850E-01
hd086606_swp38784 99.375 4.499E-01 100.657 5.244E-01
hd086612_swp54628 299.946 3.254E-01 165.151 1.453E-01
hd087015_swp21988 343.549 3.249E-01 205.659 1.673E-01
hd087504_swp50698 108.151 3.636E-01 123.943 8.390E-02
hd087543_swp33318 407.985 2.666E-01 228.065 8.463E-02
hd087901_swp08648 445.642 2.253E-01 256.263 4.963E-02
hd087901_swp08649 413.072 2.506E-01 320.521 3.886E-02
hd087901_swp10379 391.303 2.436E-01 521.637 4.748E-02
hd087901_swp54284 434.144 2.166E-01 386.046 6.087E-02
hd088661_swp53905 395.056 2.518E-01 272.872 1.599E-01
hd088825_swp31231 262.616 3.445E-01 156.814 1.231E-01
hd089080_swp32560 394.666 2.535E-01 245.943 7.879E-02
hd089688_swp10472 357.917 2.330E-01 280.315 1.362E-01
hd089688_swp21987 294.561 3.070E-01 199.037 1.601E-01
hd089890_swp33319 119.618 5.496E-01 112.807 1.861E-01
hd090264_swp07362 128.672 3.622E-01 239.349 6.450E-02
hd090994_swp09220 191.593 3.792E-01 139.388 1.269E-01
hd091120_swp30911 421.764 2.125E-01 169.042 5.332E-02
hd091316_swp04553 132.863 4.057E-01 120.486 4.003E-01
hd091316_swp08651 135.799 3.947E-01 121.895 4.267E-01
hd091316_swp11312 137.128 4.042E-01 120.722 4.009E-01
hd091316_swp53059 123.572 4.003E-01 116.614 4.539E-01
hd091465_swp54082 390.387 2.912E-01 226.036 1.161E-01
hd091619_swp06324 96.341 5.620E-01 101.001 1.602E-01
hd092664_swp07905 107.893 4.479E-01 124.553 1.250E-01
hd093030_swp54100 206.236 1.749E-01 148.843 5.407E-01
hd093563_swp33317 401.689 2.484E-01 297.760 5.606E-02
hd093845_swp53883 86.993 5.936E-01 91.113 2.629E-01
hd096919_swp48010 90.424 4.405E-01 125.740 1.028E-01
hd098718_swp20793 449.979 2.562E-01 370.505 8.827E-02
hd100600_swp09209 286.566 3.497E-01 173.184 1.276E-01
hd100673_swp36404 370.771 2.448E-01 230.040 8.999E-02
hd100889_swp46757 407.252 2.142E-01 215.986 6.869E-02
hd101431_swp54190 343.629 2.298E-01 185.843 8.322E-02
hd102232_swp04628 79.966 6.327E-01 76.324 1.294E-01
hd103192_swp54240 359.545 1.944E-01 217.397 6.499E-02
hd104174_swp54669 453.641 2.056E-01 238.779 6.200E-02
hd104337_swp36492 183.547 3.786E-01 143.367 2.975E-01
hd105382_swp36403 122.630 5.227E-01 93.027 2.021E-01
hd105937_swp44211 198.082 4.237E-01 130.135 2.034E-01
hd106231_swp05658 225.549 3.898E-01 177.856 1.114E-01
hd106343_swp06320 133.929 4.043E-01 130.502 3.337E-01
hd106490_swp21954 280.212 3.035E-01 179.234 3.131E-01
hd106625_swp19063 74.403 5.160E-01 61.522 8.130E-02
hd106911_swp21957 379.849 3.002E-01 243.286 7.777E-02
hd106983_swp46634 121.363 4.952E-01 120.992 2.634E-01
hd107348_swp53833 387.419 2.541E-01 291.651 7.935E-02
hd108248_swp33950 196.698 2.487E-01 148.619 4.972E-01
hd108248_swp44493 239.303 2.506E-01 158.540 5.048E-01
hd108257_swp19345 436.701 2.117E-01 188.950 8.681E-02
hd108483_swp20792 320.709 3.381E-01 194.433 2.114E-01
hd109026_swp51268 297.915 3.337E-01 196.058 1.454E-01
hd109387_swp15056 338.859 3.040E-01 199.257 9.618E-02
hd109387_swp39973 331.496 2.913E-01 183.114 8.684E-02
hd109668_swp20873 207.279 3.812E-01 132.089 3.013E-01
hd109857_swp36405 535.790 1.775E-01 296.786 7.038E-02
hd109867_swp44494 146.265 3.501E-01 128.309 4.344E-01
hd110335_swp44487 386.614 2.645E-01 244.487 8.674E-02
hd110432_swp40695 411.208 1.455E-01 363.705 2.978E-01
hd110879_swp45089 252.879 3.577E-01 159.173 2.226E-01
hd111123_swp14931 91.903 4.030E-01 88.241 6.681E-01
hd111226_swp20277 137.653 3.790E-01 122.556 9.536E-02
hd111904_swp46883 83.302 4.956E-01 118.504 1.201E-01
hd111973_swp46847 117.069 5.119E-01 122.953 2.510E-01
hd112078_swp21965 509.042 2.298E-01 538.933 6.529E-02
hd112091_swp40675 347.909 2.889E-01 214.498 9.793E-02
hd112092_swp21955 74.837 6.728E-01 91.310 3.271E-01
hd113120_swp30910 505.864 1.890E-01 455.217 1.841E-01
hd113797_swp22295 372.351 2.068E-01 224.317 6.173E-02
hd113904_swp39551 229.132 8.584E-02 185.287 3.943E-01
