hd000144_swp15936 158.877 5.026E-01 206.847 2.996E-01
hd000144_swp29402 170.835 5.088E-01 261.939 3.025E-01
hd000315_swp51670 141.526 4.348E-01 281.883 2.370E-01
hd000358_swp14954 101.698 4.935E-01 110.663 3.727E-01
hd000358_swp40448 89.145 4.411E-01 107.088 3.436E-01
hd001279_swp06756 72.998 6.685E-01 65.946 5.284E-01
hd001909_swp23106 68.775 5.317E-01 61.177 3.624E-01
hd001976_swp06250 201.707 3.870E-01 239.935 4.079E-01
hd002626_swp46894 369.349 2.683E-01 444.485 2.438E-01
hd002884_swp53043 230.223 4.223E-01 371.777 1.856E-01
hd002905_swp14939 123.072 1.151E-01 158.589 3.254E-01
hd002905_swp40359 130.302 1.224E-01 165.457 3.021E-01
hd002905_swp54038 119.056 1.095E-01 168.226 2.912E-01
hd003240_swp53240 113.694 6.218E-01 136.396 3.992E-01
hd003360_swp53874 110.534 3.245E-01 63.545 6.743E-01
hd003369_swp09141 121.246 4.823E-01 83.261 5.680E-01
hd003379_swp20584 128.230 3.872E-01 105.491 5.754E-01
hd003901_swp52659 227.172 3.155E-01 303.343 3.595E-01
hd004142_swp14612 266.404 3.141E-01 297.305 3.005E-01
hd004180_swp20436 298.533 2.978E-01 316.839 3.009E-01
hd004727_swp51960 79.273 5.356E-01 66.360 6.126E-01
hd005394_swp17093 525.402 9.703E-02 505.037 1.317E-01
hd005394_swp53910 355.197 1.008E-01 419.600 1.417E-01
hd005394_swp56621 317.009 8.954E-02 410.435 1.311E-01
hd005737_swp14984 77.466 6.587E-01 64.749 5.980E-01
hd005737_swp32137 78.264 6.306E-01 63.847 6.008E-01
hd006811_swp20437 131.767 5.350E-01 132.451 3.855E-01
hd007374_swp18972 76.891 5.729E-01 64.284 4.279E-01
hd009996_swp18437 77.894 2.486E-01 234.031 9.345E-02
hd010390_swp18023 100.699 6.597E-01 100.112 3.933E-01
hd010516_swp14690 466.988 1.127E-01 559.727 1.907E-01
hd010516_swp18104 420.504 1.210E-01 451.774 1.895E-01
hd010982_swp06814 88.154 6.595E-01 83.454 3.795E-01
hd011241_swp49469 296.036 1.902E-01 318.176 2.883E-01
hd011415_swp32615 102.308 5.670E-01 83.030 6.396E-01
hd012301_swp04265 86.010 6.037E-01 79.624 5.950E-01
hd012767_swp51130 93.297 5.451E-01 103.004 3.937E-01
hd013267_swp51892 94.950 3.935E-01 92.238 4.567E-01
hd013294_swp40511 209.055 3.295E-01 338.315 1.572E-01
hd013709_swp55256 355.674 3.348E-01 483.454 1.963E-01
hd014228_swp51597 348.305 3.377E-01 423.568 2.340E-01
hd014818_swp09416 102.824 2.085E-01 125.241 4.412E-01
hd014951_swp05605 200.318 4.373E-01 270.930 3.359E-01
hd015130_swp18007 309.653 3.753E-01 414.778 2.231E-01
hd015318_swp48525 101.001 6.249E-01 101.033 3.202E-01
hd015371_swp21046 73.200 7.198E-01 59.451 6.344E-01
hd016978_swp24455 147.946 5.738E-01 208.763 2.744E-01
