   17    10   hd000886
   18    10   hd016582
  140   130   hd024760
   29    15   hd036512
   64    10   hd037018
  178   170   hd042933
  359   320   hd063462
   45    40   hd063922
  231   220   hd064760
   92    90   hd068243
  100   130   hd093030
  127   140   hd106490
  104    95   hd108248
   48    35   hd111123
   21    10   hd113791
   15    10   hd122980
  137   150   hd143275
  102   110   hd144470
  110   140   hd148184
   11    10   hd149438
  260   230   hd157246
