10 0 0
10 1 0.0144928
10 1 0.0144928
10 2 0.0289855
14 2 0.0289855
14 3 0.0434783
14 3 0.0434783
14 4 0.057971
18 4 0.057971
18 5 0.0724638
19 5 0.0724638
19 6 0.0869565
24 6 0.0869565
24 7 0.101449
25 7 0.101449
25 8 0.115942
25 8 0.115942
25 9 0.130435
26 9 0.130435
26 10 0.144928
27 10 0.144928
27 11 0.15942
34 11 0.15942
34 12 0.173913
34 12 0.173913
34 13 0.188406
36 13 0.188406
36 14 0.202899
38 14 0.202899
38 15 0.217391
39 15 0.217391
39 16 0.231884
41 16 0.231884
41 17 0.246377
44 17 0.246377
44 18 0.26087
44 18 0.26087
44 19 0.275362
56 19 0.275362
56 20 0.289855
63 20 0.289855
63 21 0.304348
63 21 0.304348
63 22 0.318841
63 22 0.318841
63 23 0.333333
63 23 0.333333
63 24 0.347826
64 24 0.347826
64 25 0.362319
66 25 0.362319
66 26 0.376812
75 26 0.376812
75 27 0.391304
77 27 0.391304
77 28 0.405797
81 28 0.405797
81 29 0.42029
81 29 0.42029
81 30 0.434783
82 30 0.434783
82 31 0.449275
93 31 0.449275
93 32 0.463768
99 32 0.463768
99 33 0.478261
100 33 0.478261
100 34 0.492754
100 34 0.492754
100 35 0.507246
101 35 0.507246
101 36 0.521739
105 36 0.521739
105 37 0.536232
108 37 0.536232
108 38 0.550725
108 38 0.550725
108 39 0.565217
112 39 0.565217
112 40 0.57971
115 40 0.57971
115 41 0.594203
123 41 0.594203
123 42 0.608696
136 42 0.608696
136 43 0.623188
137 43 0.623188
137 44 0.637681
141 44 0.637681
141 45 0.652174
141 45 0.652174
141 46 0.666667
142 46 0.666667
142 47 0.681159
146 47 0.681159
146 48 0.695652
151 48 0.695652
151 49 0.710145
153 49 0.710145
153 50 0.724638
155 50 0.724638
155 51 0.73913
157 51 0.73913
157 52 0.753623
157 52 0.753623
157 53 0.768116
159 53 0.768116
159 54 0.782609
164 54 0.782609
164 55 0.797101
168 55 0.797101
168 56 0.811594
178 56 0.811594
178 57 0.826087
200 57 0.826087
200 58 0.84058
211 58 0.84058
211 59 0.855072
215 59 0.855072
215 60 0.869565
219 60 0.869565
219 61 0.884058
220 61 0.884058
220 62 0.898551
226 62 0.898551
226 63 0.913043
234 63 0.913043
234 64 0.927536
249 64 0.927536
249 65 0.942029
257 65 0.942029
257 66 0.956522
268 66 0.956522
268 67 0.971014
269 67 0.971014
269 68 0.985507
271 68 0.985507
271 69 1
