43 0 0
43 1 0.0102041
51 1 0.0102041
51 2 0.0204082
54 2 0.0204082
54 3 0.0306122
56 3 0.0306122
56 4 0.0408163
69 4 0.0408163
69 5 0.0510204
70 5 0.0510204
70 6 0.0612245
82 6 0.0612245
82 7 0.0714286
87 7 0.0714286
87 8 0.0816327
88 8 0.0816327
88 9 0.0918367
102 9 0.0918367
102 10 0.102041
106 10 0.102041
106 11 0.112245
110 11 0.112245
110 12 0.122449
116 12 0.122449
116 13 0.132653
119 13 0.132653
119 14 0.142857
123 14 0.142857
123 15 0.153061
126 15 0.153061
126 16 0.163265
128 16 0.163265
128 17 0.173469
136 17 0.173469
136 18 0.183673
138 18 0.183673
138 19 0.193878
139 19 0.193878
139 20 0.204082
139 20 0.204082
139 21 0.214286
142 21 0.214286
142 22 0.22449
144 22 0.22449
144 23 0.234694
149 23 0.234694
149 24 0.244898
155 24 0.244898
155 25 0.255102
155 25 0.255102
155 26 0.265306
162 26 0.265306
162 27 0.27551
164 27 0.27551
164 28 0.285714
165 28 0.285714
165 29 0.295918
165 29 0.295918
165 30 0.306122
167 30 0.306122
167 31 0.316327
169 31 0.316327
169 32 0.326531
171 32 0.326531
171 33 0.336735
172 33 0.336735
172 34 0.346939
174 34 0.346939
174 35 0.357143
174 35 0.357143
174 36 0.367347
179 36 0.367347
179 37 0.377551
180 37 0.377551
180 38 0.387755
183 38 0.387755
183 39 0.397959
184 39 0.397959
184 40 0.408163
185 40 0.408163
185 41 0.418367
193 41 0.418367
193 42 0.428571
197 42 0.428571
197 43 0.438776
200 43 0.438776
200 44 0.44898
204 44 0.44898
204 45 0.459184
205 45 0.459184
205 46 0.469388
206 46 0.469388
206 47 0.479592
207 47 0.479592
207 48 0.489796
210 48 0.489796
210 49 0.5
214 49 0.5
214 50 0.510204
216 50 0.510204
216 51 0.520408
217 51 0.520408
217 52 0.530612
218 52 0.530612
218 53 0.540816
219 53 0.540816
219 54 0.55102
220 54 0.55102
220 55 0.561224
221 55 0.561224
221 56 0.571429
221 56 0.571429
221 57 0.581633
221 57 0.581633
221 58 0.591837
225 58 0.591837
225 59 0.602041
230 59 0.602041
230 60 0.612245
232 60 0.612245
232 61 0.622449
233 61 0.622449
233 62 0.632653
233 62 0.632653
233 63 0.642857
237 63 0.642857
237 64 0.653061
239 64 0.653061
239 65 0.663265
239 65 0.663265
239 66 0.673469
240 66 0.673469
240 67 0.683673
241 67 0.683673
241 68 0.693878
245 68 0.693878
245 69 0.704082
245 69 0.704082
245 70 0.714286
246 70 0.714286
246 71 0.72449
248 71 0.72449
248 72 0.734694
248 72 0.734694
248 73 0.744898
249 73 0.744898
249 74 0.755102
250 74 0.755102
250 75 0.765306
252 75 0.765306
252 76 0.77551
255 76 0.77551
255 77 0.785714
256 77 0.785714
256 78 0.795918
260 78 0.795918
260 79 0.806122
261 79 0.806122
261 80 0.816327
267 80 0.816327
267 81 0.826531
270 81 0.826531
270 82 0.836735
271 82 0.836735
271 83 0.846939
275 83 0.846939
275 84 0.857143
275 84 0.857143
275 85 0.867347
275 85 0.867347
275 86 0.877551
277 86 0.877551
277 87 0.887755
283 87 0.887755
283 88 0.897959
284 88 0.897959
284 89 0.908163
289 89 0.908163
289 90 0.918367
289 90 0.918367
289 91 0.928571
295 91 0.928571
295 92 0.938776
304 92 0.938776
304 93 0.94898
315 93 0.94898
315 94 0.959184
321 94 0.959184
321 95 0.969388
323 95 0.969388
323 96 0.979592
325 96 0.979592
325 97 0.989796
359 97 0.989796
359 98 1
