27 hd012301 B8Ib
44 hd013267 B5Ia
27 hd021291 B9Ia
32 hd034085 B8Ia:
22 hd035600 B9Ib
49 hd036371 B5Iab
58 hd046769 B8Ib
46 hd058350 B5Ia
46 hd074371 B6Iae
52 hd079186 B5Ia
30 hd086440 B5Ib
59 hd086606 B9Ib
46 hd091619 B7Iae
28 hd096919 B9Ia
26 hd111904 B9Ia
58 hd111973 B5Ia
26 hd125288 B6Ib
86 hd159975 B8II-IIIp:Mn
40 hd164353 B5Ib
39 hd166937 B8Iap
25 hd172044 B8II-IIIpHg
68 hd174638 B8IIpe
22 hd175156 B5II
9 hd179761 B8II-III
26 hd194636 B8II-III
46 hd199478 B8Ia
38 hd208501 B8Ib
