28 0 0
28 1 0.0185185
38 1 0.0185185
38 2 0.037037
40 2 0.037037
40 3 0.0555556
41 3 0.0555556
41 4 0.0740741
42 4 0.0740741
42 5 0.0925926
42 5 0.0925926
42 6 0.111111
50 6 0.111111
50 7 0.12963
51 7 0.12963
51 8 0.148148
53 8 0.148148
53 9 0.166667
55 9 0.166667
55 10 0.185185
60 10 0.185185
60 11 0.203704
60 11 0.203704
60 12 0.222222
61 12 0.222222
61 13 0.240741
62 13 0.240741
62 14 0.259259
62 14 0.259259
62 15 0.277778
62 15 0.277778
62 16 0.296296
63 16 0.296296
63 17 0.314815
63 17 0.314815
63 18 0.333333
65 18 0.333333
65 19 0.351852
65 19 0.351852
65 20 0.37037
67 20 0.37037
67 21 0.388889
68 21 0.388889
68 22 0.407407
70 22 0.407407
70 23 0.425926
71 23 0.425926
71 24 0.444444
72 24 0.444444
72 25 0.462963
76 25 0.462963
76 26 0.481481
78 26 0.481481
78 27 0.5
82 27 0.5
82 28 0.518519
83 28 0.518519
83 29 0.537037
85 29 0.537037
85 30 0.555556
86 30 0.555556
86 31 0.574074
86 31 0.574074
86 32 0.592593
86 32 0.592593
86 33 0.611111
87 33 0.611111
87 34 0.62963
88 34 0.62963
88 35 0.648148
90 35 0.648148
90 36 0.666667
91 36 0.666667
91 37 0.685185
91 37 0.685185
91 38 0.703704
95 38 0.703704
95 39 0.722222
97 39 0.722222
97 40 0.740741
100 40 0.740741
100 41 0.759259
100 41 0.759259
100 42 0.777778
100 42 0.777778
100 43 0.796296
102 43 0.796296
102 44 0.814815
108 44 0.814815
108 45 0.833333
117 45 0.833333
117 46 0.851852
124 46 0.851852
124 47 0.87037
126 47 0.87037
126 48 0.888889
129 48 0.888889
129 49 0.907407
133 49 0.907407
133 50 0.925926
134 50 0.925926
134 51 0.944444
162 51 0.944444
162 52 0.962963
231 52 0.962963
231 53 0.981481
260 53 0.981481
260 54 1
