28 0 0
28 1 0.0181818
40 1 0.0181818
40 2 0.0363636
42 2 0.0363636
42 3 0.0545455
42 3 0.0545455
42 4 0.0727273
50 4 0.0727273
50 5 0.0909091
50 5 0.0909091
50 6 0.109091
51 6 0.109091
51 7 0.127273
53 7 0.127273
53 8 0.145455
53 8 0.145455
53 9 0.163636
55 9 0.163636
55 10 0.181818
55 10 0.181818
55 11 0.2
56 11 0.2
56 12 0.218182
59 12 0.218182
59 13 0.236364
62 13 0.236364
62 14 0.254545
62 14 0.254545
62 15 0.272727
62 15 0.272727
62 16 0.290909
62 16 0.290909
62 17 0.309091
63 17 0.309091
63 18 0.327273
63 18 0.327273
63 19 0.345455
63 19 0.345455
63 20 0.363636
65 20 0.363636
65 21 0.381818
65 21 0.381818
65 22 0.4
68 22 0.4
68 23 0.418182
70 23 0.418182
70 24 0.436364
70 24 0.436364
70 25 0.454545
71 25 0.454545
71 26 0.472727
71 26 0.472727
71 27 0.490909
74 27 0.490909
74 28 0.509091
76 28 0.509091
76 29 0.527273
78 29 0.527273
78 30 0.545455
82 30 0.545455
82 31 0.563636
82 31 0.563636
82 32 0.581818
82 32 0.581818
82 33 0.6
83 33 0.6
83 34 0.618182
85 34 0.618182
85 35 0.636364
86 35 0.636364
86 36 0.654545
86 36 0.654545
86 37 0.672727
88 37 0.672727
88 38 0.690909
90 38 0.690909
90 39 0.709091
90 39 0.709091
90 40 0.727273
90 40 0.727273
90 41 0.745455
91 41 0.745455
91 42 0.763636
95 42 0.763636
95 43 0.781818
95 43 0.781818
95 44 0.8
97 44 0.8
97 45 0.818182
97 45 0.818182
97 46 0.836364
97 46 0.836364
97 47 0.854545
100 47 0.854545
100 48 0.872727
100 48 0.872727
100 49 0.890909
102 49 0.890909
102 50 0.909091
117 50 0.909091
117 51 0.927273
124 51 0.927273
124 52 0.945455
129 52 0.945455
129 53 0.963636
260 53 0.963636
260 54 0.981818
278 54 0.981818
278 55 1
